timestamp,rx,ry,rz,tof,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,x,y,z,roll,pitch,yaw,tx,ty,tz,ft
0.01,0,0,4,70,0,0,0.07,0,0,0,0,0,0.07,0,0,0,0,-0,-0,0
0.014,-0.0299999999999994,-0.032,3.97999999999999,70,-8.99999999999512e-06,9.99999999917733e-07,0.07003,-4.90000000000004e-05,-3.99999999999012e-06,-2.59999999999982e-05,3.47229634389823e-06,-1.94904293010154e-06,0.070006859606515,-0.000209321082602403,-0.000210676779637195,0.000133813694578398,0,-0,-0,0
0.018,-0.0579999999999998,-0.0350000000000001,3.94399999999999,73,-1.59999999999882e-05,-6.00000000006151e-06,0.070026,-3.50000000000003e-05,-1.40000000000001e-05,-2.49999999999972e-05,6.86681806219558e-06,-3.66139506020186e-06,0.070013715526099,-0.000413124361685405,-0.000406188249910996,0.000288576738312299,0,-0,-0,0
0.024,-0.00999999999999979,-0.108000000000001,3.96199999999999,73,-2.99999999998912e-06,1.1999999999901e-05,0.069993,1.00000000000031e-05,1.000000000001e-06,-1.19999999999981e-05,1.16615270771003e-05,-5.69145499600132e-06,0.070023717931023,-0.000700005360741704,-0.000660943007718198,0.000558036723913101,0,-0,-0,0
0.03,-0.00799999999999912,-0.0919999999999987,3.99199999999999,72,1.000000000001e-06,-5.00000000003276e-06,0.069998,2.40000000000032e-05,-8.99999999999512e-06,1.30000000000061e-05,1.58873426671924e-05,-6.95049647859991e-06,0.070032974426109,-0.000952120088007206,-0.000855512213842988,0.000868049538471999,0,-0,-0,0
0.032,0.0800000000000001,-0.140999999999998,4.02799999999999,72,2.000000000002e-06,5.99999999995049e-06,0.070006,-4.40000000000024e-05,2.10000000000071e-05,0.000237000000000001,1.7127875719794e-05,-7.17609898430102e-06,0.070035810774147,-0.0010260070489299,-0.000904303368690393,0.000979300502393698,0,-0,-0,0
0.036,0.0750000000000011,-0.137,4.036,72,-1.000000000001e-06,-5.00000000003276e-06,0.069998,-0.000255999999999999,9.59999999999989e-05,0.00101200000000001,1.93038991721933e-05,-7.30963380459956e-06,0.070040999295159,-0.00115541723239621,-0.000974434195514295,0.001211899024303,0,-0,-0,0
0.04,0.043000000000001,-0.206,4.06100000000001,72,3.50000000000072e-05,1.99999999994649e-06,0.069966,-0.000402,0.000154000000000001,0.002214,2.10158882961026e-05,-6.99346011790239e-06,0.070045418149921,-0.00125689960623891,-0.00100441901641579,0.0014556333542377,0,-0,-0,0
0.046,0.103000000000002,-0.317999999999998,4.18899999999999,72,3.30000000000052e-05,-1.10000000000943e-05,0.069971,-0.000884999999999997,0.000364000000000003,0.00364100000000001,2.25691884715995e-05,-5.61855858530191e-06,0.070050280074329,-0.0013480058601632,-0.000965511744466893,0.0018350962460537,0,-0,-0,0
0.05,0.0820000000000007,-0.376999999999999,4.25200000000001,71,2.40000000000101e-05,-2.00000000005751e-06,0.069986,-0.000967000000000003,0.000363000000000002,0.00395,2.28392576551995e-05,-4.07286369790219e-06,0.070052133615927,-0.0013625007752711,-0.000878578800933894,0.0020919773943629,0,-0,-0,0
