timestamp,rx,ry,rz,tof,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,x,y,z,roll,pitch,yaw,tx,ty,tz,ft
0.014,0,0,4,70,0,0,0.07,0,0,0,0,0,0.07,0,0,0,0,-0,-0,0
0.016,0.00099999999999989,0.00099999999999989,4,70,3.39999999999924e-05,-5.99999999995049e-06,0.069996,0,-1.000000000001e-06,5.89999999999966e-05,1.71123834689924e-06,-8.88490117201268e-07,0.070003435970143,-0.000102827924879603,-9.99365718294953e-05,7.48065687830035e-05,0,-0,-0,0
0.022,-0.00099999999999989,0.00099999999999989,4.00300000000001,71,3.00000000000022e-05,4.000000000004e-06,0.069975,2.90000000000012e-05,4.90000000000074e-05,3.59999999999944e-05,6.64232996190617e-06,-3.14461731660068e-06,0.070013583790941,-0.0003982339906657,-0.000371259286485501,0.000329627652792201,0,-0,-0,0
0.026,-0.00099999999999989,0,4.005,71,3.10000000000032e-05,1.2000000000012e-05,0.069957,0.000107000000000003,8.000000000008e-06,5.09999999999955e-05,9.67294771890559e-06,-4.25443508049808e-06,0.070020050226723,-0.0005792751015204,-0.000522583970091403,0.000523341920464,0,-0,-0,0
0.032,-0.00099999999999989,0,4.006,74,2.09999999999932e-05,1.70000000000448e-05,0.069955,6.10000000000055e-05,5.20000000000104e-05,0.000215999999999994,1.36555793758958e-05,-5.22705605419949e-06,0.070028951167632,-0.000816685966327502,-0.000693626589053198,0.0008454868078153,0,-0,-0,0
0.036,0,0.0089999999999999,4.005,74,-1.000000000001e-06,1.80000000000735e-05,0.069937,-8.40000000000007e-05,0.000104000000000007,0.000858999999999999,1.58316028282951e-05,-5.36059087449803e-06,0.070034139688644,-0.000946096149793803,-0.0007637574158771,0.0010780853297246,0,-0,-0,0
0.04,0.00200000000000022,0.0590000000000002,4.053,74,4.09999999999994e-05,1.10000000000943e-05,0.069967,-0.000366999999999999,0.000225000000000003,0.002106,1.75435919522043e-05,-5.04441718780085e-06,0.070038558543406,-0.0010475785236365,-0.000793742236778597,0.0013218196596593,0,-0,-0,0
0.044,-0.00099999999999989,0.0800000000000001,4.136,70,9.09999999999939e-05,-8.99999999992573e-06,0.069991,-0.000645,0.000302999999999998,0.00335299999999999,1.87249542550061e-05,-4.25157270639992e-06,0.070042059644726,-0.0011171090313002,-0.000779597208031696,0.0015735322427554,0,-0,-0,0
0.048,-0.0509999999999997,0.0950000000000002,4.22400000000002,70,6.79999999999986e-05,1.00000000000655e-05,0.069997,-0.000746999999999998,0.000436000000000006,0.003822,1.93131785842932e-05,-2.96081104919979e-06,0.070044497716674,-0.0011508539468602,-0.000717727705539795,0.0018296612768205,0,-0,-0,0
0.054,-0.0760000000000001,0.0169999999999999,4.23400000000001,71,-1.50000000000011e-05,1.70000000000448e-05,0.070005,-0.000792999999999995,0.000400999999999999,0.00380299999999999,1.8961745198498e-05,-6.06995853996706e-08,0.070045856577278,-0.0011266643259172,-0.000528783881453193,0.0022134118246474,0,-0,-0,0
0.056,-0.119,0.106,4.226,71,-1.29999999999991e-05,1.50000000000983e-05,0.070036,-0.000778999999999995,0.000350000000000003,0.003732,1.84913053167951e-05,1.16637123000196e-06,0.070045630741716,-0.0010970679396257,-0.000438935294549497,0.0023390426325627,0,-0,-0,0
0.062,-0.153,0.203,4.19,71,-4.70000000000054e-05,3.30000000000608e-05,0.069998,-0.000711999999999997,0.00041200000000001,0.003667,1.59523040152987e-05,5.62459943139956e-06,0.070042707238178,-0.000939006881192701,-8.58250037597957e-05,0.0027008892764212,0,-0,-0,0
0.066,-0.155,0.234,4.17099999999999,71,-4.50000000000034e-05,3.6000000000036e-05,0.070004,-0.000722,0.000387999999999999,0.003675,1.32854346003991e-05,9.22957528580112e-06,0.070038756753942,-0.000773316505968999,0.000220242004938406,0.0029233791920176,0,-0,-0,0
0.07,-0.0600000000000001,0.02,4.16400000000002,71,-3.60000000000082e-05,3.30000000000608e-05,0.069983,-0.000660000000000001,0.000369000000000008,0.00368,9.81927969689878e-06,1.33168804584e-05,0.070033104803361,-0.000557676082017601,0.000582781127874105,0.0031248648682889,0,-0,-0,0
0.076,0.00600000000000023,-0.0379999999999998,4.143,73,6.99999999999312e-06,2.29999999999952e-05,0.07001,-0.000546999999999999,0.000562000000000007,0.003562,3.11260604700381e-06,2.02816299849987e-05,0.070021307883185,-0.000139287811062101,0.00122978129005299,0.003376115969321,0,-0,-0,0
0.078,0.056,0.028,4.09999999999999,73,5.09999999999955e-05,3.00000000000855e-05,0.07001,-0.000463999999999999,0.000636000000000012,0.003503,4.78587163899036e-07,2.28044023935017e-05,0.070016473847375,2.53919209481021e-05,0.0014718413620789,0.0034436027007698,0,-0,-0,0
0.082,0.0840000000000001,0.151,4.048,73,8.79999999999909e-05,2.60000000000815e-05,0.069985,-0.000288999999999998,0.000816000000000011,0.003344,-5.3725411285066e-06,2.81120296609996e-05,0.070005450094862,0.000391802692391197,0.0019930615122748,0.0035502060551913,0,-0,-0,0
0.088,0.0910000000000002,0.14,4.01500000000001,71,0.000108999999999998,4.20000000000975e-05,0.069994,9.00000000000206e-06,0.001234,0.00294,-1.55418599177976e-05,3.66070853715997e-05,0.069985587972301,0.001030221276905,0.0028590601401125,0.003629529320852,0,-0,-0,0
0.092,0.081,0.0390000000000001,3.988,71,0.000115000000000004,3.70000000000648e-05,0.07004,0.000208,0.001566,0.002503,-2.3176906633407e-05,4.25169768394004e-05,0.069970230033111,0.0015106841936991,0.0034841563554302,0.0036215172876917,0,-0,-0,0
0.096,0.0590000000000002,0.0089999999999999,3.95000000000002,71,9.59999999999989e-05,5.70000000000848e-05,0.070045,0.000529000000000002,0.00191100000000001,0.00206199999999999,-3.1416376824106e-05,4.85240579851005e-05,0.06995330869662,0.0020302677736523,0.0041392629277972,0.0035594783001589,0,-0,-0,0
0.1,0.028,0.111,3.90000000000001,71,8.09999999999977e-05,5.2000000000052e-05,0.070058,0.000914999999999999,0.002262,0.001538,-4.01732344847e-05,5.4532629403501e-05,0.069934978695112,0.0025837732806555,0.0048160527807157,0.0034393431846828,0,-0,-0,0
0.106,0.00700000000000012,0.23,3.84800000000001,71,7.79999999999947e-05,4.30000000000152e-05,0.070008,0.001963,0.00298100000000001,0.000664999999999999,-5.40472872871955e-05,6.33196732763991e-05,0.069905281921641,0.0034638091050202,0.0058509169498229,0.00314264781069541,1.99818438979196e-09,-2.46918286115423e-09,-1.91987115291854e-10,7.56987068208085e-05
0.11,0.016,0.246,3.79900000000001,71,5.60000000000005e-05,4.70000000000192e-05,0.070011,0.00266300000000001,0.003567,-7.90000000000027e-05,-6.36068208269003e-05,6.88638559994993e-05,0.069884381746703,0.0040728605367671,0.00653820586335291,0.0028632089605078,3.33027396189464e-09,-4.14534769681946e-09,-3.2810564567517e-10,0.0001261174151107
0.114,0.0720000000000001,0.188,3.75400000000002,71,-1.000000000001e-06,6.000000000006e-05,0.069981,0.003339,0.00436500000000001,-0.000989000000000004,-7.32454631915957e-05,7.4019975787102e-05,0.069862953949257,0.0046899046247195,0.0072094994188,0.0025162520688256,4.6617349089134e-09,-5.87487409732509e-09,-4.81411472892239e-10,0.000176609240748
0.118,0.161,0.189,3.70000000000002,71,-2.000000000002e-06,4.90000000000768e-05,0.069993,0.004115,0.00513200000000001,-0.001826,-8.27985112130947e-05,7.86674319945002e-05,0.069841356088577,0.0053054632042497,0.0078518724955971,0.0021008328144958,5.99573618942206e-09,-7.59330474534023e-09,-6.49188409767935e-10,0.0002272019487603
0.122,0.171,0.407,3.654,70,-1.29999999999991e-05,2.60000000000815e-05,0.069947,0.004991,0.00583700000000001,-0.002448,-9.20848596450974e-05,8.26848429344995e-05,0.069819992261469,0.0059092499289126,0.0084516193024729,0.0016169332607397,7.33897964024658e-09,-9.08801436283214e-09,-8.13724114863522e-10,0.000277814638362
0.128,0.276,0.481,3.614,70,3.00000000000022e-05,3.90000000000112e-05,0.069942,0.00566700000000001,0.006498,-0.003243,-0.000105083377989895,8.72674059517013e-05,0.069789377055736,0.0067686107733461,0.00923976683106841,0.000765109380103005,9.39005593080878e-09,-1.13596045170064e-08,-1.00384176882037e-09,0.0003536343820668
0.132,0.355,0.454,3.58199999999999,73,2.80000000000002e-05,1.89999999999912e-05,0.069933,0.006107,0.00689200000000001,-0.003791,-0.000112821283577494,8.91909193488014e-05,0.069770646911163,0.0072935066036037,0.0096690775154068,0.000116607174953605,1.07685118424926e-08,-1.30070473946379e-08,-1.07624483288979e-09,0.0004042545433436
0.136,0.381,0.418,3.565,73,2.80000000000002e-05,2.4000000000024e-05,0.069901,0.00670800000000001,0.00729600000000001,-0.004176,-0.000119556184384598,9.00811085077016e-05,0.069753890158971,0.0077656967782568,0.0100036705920979,-0.000592239843375197,1.2130498315689e-08,-1.48150541552159e-08,-1.13983357086611e-09,0.000455009770371
0.142,0.36,0.472,3.56,72,2.29999999999952e-05,9.00000000003676e-06,0.069964,0.007029,0.00775400000000001,-0.004647,-0.000127258743756395,8.92611590064991e-05,0.069733730269897,0.0083475965716169,0.0102943794941282,-0.0017577395698599,1.43136222936629e-08,-1.72299953780601e-08,-1.3379876398332e-09,0.0005312128766491
0.146,0.307,0.57,3.53100000000001,72,-2.000000000002e-06,1.00000000000655e-05,0.069965,0.007205,0.008061,-0.004925,-0.000130432031153996,8.7151368399499e-05,0.069724508022607,0.0086327613128378,0.0103253050039741,-0.0025937130973756,1.56565866589156e-08,-1.83458716411852e-08,-1.53565738936368e-09,0.0005820410272109
0.15,0.248,0.603,3.512,72,7.99999999999412e-06,-9.99999999917733e-07,0.069971,0.007379,0.00829100000000001,-0.005131,-0.000131736415606099,8.37088757302019e-05,0.069719414922366,0.0088210451987569,0.0102088004418384,-0.0034680152163988,1.67747561711299e-08,-2.04903136880861e-08,-1.70902638343527e-09,0.0006328504533722
0.154,0.299,0.526,3.51400000000001,72,-3.20000000000042e-05,-2.29999999999952e-05,0.070026,0.007363,0.008411,-0.005292,-0.000130910135354004,7.88828230520004e-05,0.069719121247811,0.0089002289481188,0.0099309344549534,-0.0043718038271076,1.80611567617285e-08,-2.19108458983772e-08,-1.89683239521912e-09,0.0006839105971832
0.158,0.297,0.496,3.495,72,-3.40000000000062e-05,-2.49999999999417e-05,0.06999,0.007463,0.008483,-0.005381,-0.000127691187793003,7.26427230402019e-05,0.069724312214992,0.0088586181113795,0.00947869377781529,-0.0052951739169639,1.91129774161817e-08,-2.44707650668911e-08,-2.03806191557649e-09,0.0007348911036894
0.164,0.363,0.658,3.47499999999999,72,-2.59999999999982e-05,-3.29999999999497e-05,0.069982,0.00748500000000001,0.008411,-0.005298,-0.000117813095218897,6.06209637754006e-05,0.069743900431923,0.0085459588785284,0.0084478040312965,-0.0066928529419731,2.06495336907623e-08,-2.66992539106266e-08,-2.31755491882865e-09,0.0008115884700493
0.168,0.477,0.647,3.46000000000001,72,-5.29999999999975e-05,-1.5999999999905e-05,0.069939,0.007518,0.00838700000000001,-0.005365,-0.000107499664001406,5.08670172450001e-05,0.069765838570829,0.0081564339453237,0.0075108129208851,-0.0076155429212464,2.1054338142608e-08,-2.94371706995569e-08,-2.56983748916902e-09,0.0008630966283467
0.172,0.534,0.652,3.42699999999999,72,-6.20000000000065e-05,-8.000000000008e-06,0.069899,0.007637,0.008412,-0.005374,-9.3931127442895e-05,3.97861059935993e-05,0.06979567842238,0.007612181503307,0.0063644482217341,-0.0085159465739191,2.28801461994672e-08,-3.17366737986482e-08,-2.73902563362526e-09,0.000915185214758
0.176,0.561,0.558,3.405,71,-6.10000000000055e-05,0,0.069891,0.00768,0.00840500000000001,-0.005348,-7.68923345878941e-05,2.74673131237003e-05,0.069834086878589,0.0069063103678446,0.0050026068976116,-0.0093805028309632,2.51077386562382e-08,-3.44022323983514e-08,-2.7735832829564e-09,0.0009676132656293
0.18,0.603,0.521,3.37800000000001,71,-4.80000000000064e-05,3.00000000008627e-06,0.069845,0.007675,0.008286,-0.005231,-5.61884428914999e-05,1.4031920808899e-05,0.069881708683911,0.0060335117995774,0.0034212637516586,-0.0101951955355721,2.84273377428305e-08,-3.47027608277882e-08,-2.88141343331688e-09,0.0010199327405708
0.184,0.614,0.544,3.36100000000002,71,-8.19999999999987e-05,-1.99999999994649e-06,0.069824,0.00742900000000001,0.00754600000000001,-0.004977,-3.16481715583045e-05,-3.6519302840099e-07,0.069939160523623,0.0049902223602906,0.0016186269030517,-0.0109457184038204,3.12594362239892e-08,-3.16234780108049e-08,-3.16751907409551e-09,0.0010713000471073
0.188,0.604,0.499,3.339,70,-7.10000000000016e-05,4.000000000004e-06,0.069905,0.006742,0.00640300000000001,-0.004567,-3.12763961629603e-06,-1.55348163402985e-05,0.070007024667349,0.0037747686207229,-0.000404732061980093,-0.0116176530310493,3.0703958403427e-08,-3.37827195482678e-08,-3.39424738270162e-09,0.0011203498489326
0.194,0.557,0.402,3.33100000000002,70,-4.70000000000054e-05,-1.49999999999872e-05,0.070029,0.005436,0.004001,-0.003754,4.73530556572982e-05,-3.92378529779983e-05,0.070129516499228,0.0016301016814557,-0.0038462913295511,-0.012446899226848,2.65056124919222e-08,-4.13544939500096e-08,-3.97697594454762e-09,0.0011918724421614
0.198,0.482,0.259,3.34900000000002,73,-4.09999999999994e-05,-1.39999999999585e-05,0.070188,0.004088,0.00185700000000001,-0.003042,8.62405646596953e-05,-5.52807951164011e-05,0.070225679192819,-9.62559356849912e-06,-0.0064026206981504,-0.0128602737141816,2.35919311807019e-08,-4.70142241796633e-08,-4.06240668453481e-09,0.0012399983002196
0.202,0.372,0.139,3.387,73,-6.00000000000045e-05,-2.29999999999952e-05,0.070397,0.002408,-0.000654999999999989,-0.002144,0.000129345537349099,-7.11567040532005e-05,0.070333938541424,-0.0018109234423565,-0.009157899308407,-0.0131465076119786,2.42401666726591e-08,-5.31283336270252e-08,-3.52893832576028e-09,0.0012629214239301
0.206,0.114,0.04,3.43000000000001,73,-5.49999999999995e-05,-1.79999999999625e-05,0.070605,0.000683000000000003,-0.003486,-0.000953000000000002,0.000176648762110196,-8.65179127967006e-05,0.070454655994797,-0.0037657989596434,-0.0121001587262444,-0.0132931095032669,2.6420248088044e-08,-5.14643743260953e-08,-3.05138901694232e-09,0.0012604929860388
0.21,-0.0419999999999998,-0.181,3.488,71,-4.30000000000014e-05,-2.29999999999952e-05,0.070868,-0.001405,-0.00684099999999999,0.000295999999999998,0.000228088742564705,-0.000100982645202599,0.070588133446485,-0.0058640243441,-0.0152149437786333,-0.0132885728315676,2.63645814361832e-08,-5.02252103825337e-08,-2.37559982089734e-09,0.0012564590357865
0.216,-0.205,-0.431,3.58600000000001,71,-5.60000000000005e-05,-1.39999999999585e-05,0.071345,-0.005057,-0.012384,0.00251,0.000312763578396297,-0.000120083747452999,0.070812779096864,-0.0092523843367804,-0.0201731485512471,-0.0129761564169453,2.40656535821538e-08,-4.67077413689049e-08,-1.21969054170702e-09,0.0012486843500045
0.22,-0.371,-0.653,3.714,75,-4.60000000000044e-05,-1.09999999999832e-05,0.071663,-0.007699,-0.016645,0.00414299999999999,0.000373990938426605,-0.000130427066170901,0.070979055143029,-0.0116500207131753,-0.0236407099221696,-0.0125516073520512,2.19205077295387e-08,-4.41915091591684e-08,-1.13099273000957e-10,0.0012434048911193
0.224,-0.54,-0.892,3.83000000000001,75,-4.20000000000004e-05,-8.99999999992573e-06,0.072038,-0.010723,-0.021196,0.005849,0.000438798821327302,-0.000138293490156701,0.07115862743091,-0.0141384938520753,-0.02721245322022,-0.0119460817758842,2.36684471917501e-08,-3.62973385959844e-08,9.46104158649472e-10,0.0012396482930542
0.23,-0.725,-1.137,3.93299999999999,73,-1.90000000000051e-05,-9.99999999917733e-07,0.072667,-0.015739,-0.028839,0.00885,0.000542159844528906,-0.000144326238727999,0.071452870660666,-0.0179988776658334,-0.0327129418492046,-0.010688300554647,2.9684361605265e-08,-2.86375225759228e-08,2.82684445898457e-09,0.0012329630818562
0.234,-0.927,-1.461,4.07300000000001,73,-1.60000000000021e-05,1.2000000000012e-05,0.073089,-0.01911,-0.033799,0.010772,0.000614726254638598,-0.000143723366417801,0.071665468890874,-0.0206266155421255,-0.0364379494438202,-0.0096130884032271,3.42680597811698e-08,-2.81122104130743e-08,3.60003520769186e-09,0.0012255253520064
0.238,-1.164,-1.787,4.19900000000001,73,4.000000000004e-06,9.00000000003676e-06,0.073471,-0.022139,-0.038785,0.012691,0.000689820143638706,-0.000138776768309,0.071890997431867,-0.0232712024401905,-0.0401782300297757,-0.0083481457164651,3.97073521019871e-08,-2.16962582326943e-08,3.28654741003934e-09,0.0012178675682464
0.242,-1.441,-1.953,4.31100000000001,77,2.39999999999962e-05,9.00000000003676e-06,0.073817,-0.025139,-0.043819,0.014707,0.000767062663902099,-0.000128922027879699,0.072129190155234,-0.0259088246246312,-0.0439063548642795,-0.0068954217912376,4.8386697143996e-08,-1.2025657178769e-08,2.43172971896558e-09,0.0012123593207668
0.246,-1.69,-2.218,4.428,77,4.000000000004e-06,1.50000000000983e-05,0.074187,-0.028342,-0.048737,0.016581,0.000846047535434394,-0.000113587999154098,0.072379713364635,-0.0285149885831376,-0.0475946352280899,-0.0052589058550935,5.84628795023612e-08,-2.44285713877141e-09,1.70606751108487e-09,0.0012097115546749
0.25,-1.864,-2.593,4.506,77,-3.20000000000042e-05,3.40000000000895e-05,0.074558,-0.031508,-0.053743,0.018383,0.000926345166432904,-9.22015241257984e-05,0.072642168666941,-0.0310648314386329,-0.0512154954270041,-0.0034446097064364,7.20755234290905e-08,1.06488611205261e-08,3.74401974722571e-10,0.0012074676834267
0.254,-2.072,-2.897,4.59399999999999,77,-3.00000000000022e-05,4.4000000000044e-05,0.074907,-0.034435,-0.058298,0.020129,0.0010075066014637,-6.41921705916981e-05,0.072916095829095,-0.03353344172524,-0.0547418510804518,-0.0014605173855771,8.22414968266472e-08,1.72521430604753e-08,-1.07627970571422e-09,0.0012050278178161
0.26,-2.243,-3.186,4.69300000000001,77,-4.80000000000064e-05,5.90000000000312e-05,0.075339,-0.038227,-0.064175,0.02239,0.0011298492188713,-8.53289584830039e-06,0.073347346306249,-0.0370303092721745,-0.0597971699503439,0.0018118965885584,1.02129114246259e-07,2.75942062933316e-08,-3.60414909454063e-09,0.0012021105402962
0.264,-2.388,-3.435,4.767,77,-6.30000000000075e-05,7.10000000000433e-05,0.075566,-0.040354,-0.067722,0.023734,0.00121111448538121,3.84652423545996e-05,0.073647571988696,-0.0391894457666661,-0.0629753749190369,0.004173420777781,1.10150472991889e-07,2.67939658085077e-08,-4.23661202468545e-09,0.0012006157982671
0.268,-2.508,-3.593,4.852,77,-8.19999999999987e-05,7.2000000000072e-05,0.075807,-0.04244,-0.070873,0.024865,0.00129157813015369,9.39869002950997e-05,0.073957252100425,-0.0411844100327131,-0.0659735049026521,0.0066627090476272,1.22396623839772e-07,3.09552731623495e-08,-6.11552372904507e-09,0.001196206635016
0.274,-2.69,-3.895,4.917,79,-6.50000000000095e-05,8.90000000000057e-05,0.076049,-0.044817,-0.074868,0.026505,0.00140971459656029,0.000194322198154101,0.074438082977096,-0.0438230475224314,-0.0700891148868,0.0106021182903491,1.35762718029916e-07,3.37810634515161e-08,-8.64999629779512e-09,0.0011900153168378
0.278,-2.782,-4.099,5,79,-5.90000000000035e-05,0.000102000000000046,0.076145,-0.046038,-0.076978,0.027388,0.0014860732802755,0.0002732419782055,0.074768548948244,-0.0453183399608679,-0.0725531398896207,0.0133407931819749,1.39649861614452e-07,3.19692859691879e-08,-1.03185441421198e-08,0.0011878683692581
0.282,-2.904,-4.218,5.06300000000002,79,-5.49999999999995e-05,9.80000000000425e-05,0.076285,-0.047177,-0.078801,0.028064,0.00155997531444339,0.0003622653808555,0.07510616727122,-0.0465827801278639,-0.0747766571339504,0.0161485543262389,1.40901451812947e-07,3.42478164642695e-08,-1.25638307733495e-08,0.001185437402851
0.286,-3.042,-4.239,5.06900000000002,78,-3.20000000000042e-05,7.90000000000513e-05,0.076417,-0.048125,-0.080242,0.028615,0.0016309813046089,0.000461756980699699,0.075450269297254,-0.0476018062538569,-0.0767485817743631,0.0190068313353019,1.39226677881976e-07,3.07674833457141e-08,-1.3882890669838e-08,0.0011830118016064
0.29,-3.112,-4.281,5.06399999999999,78,-2.69999999999992e-05,8.70000000000593e-05,0.07648,-0.048812,-0.081285,0.029079,0.00169867530618791,0.0005720357361312,0.075800189558013,-0.0483631903699089,-0.0784608827496976,0.0218966892525732,1.32579536847211e-07,2.49096356960046e-08,-1.4267395764508e-08,0.0011827215591096
0.294,-3.234,-4.41,5.036,78,-3.89999999999974e-05,6.60000000000105e-05,0.076594,-0.049353,-0.081849,0.029297,0.0017626679226596,0.0006933720609077,0.076155269005956,-0.0488571590733769,-0.0799086694381398,0.0247990748827159,1.28429470157308e-07,2.08661028556728e-08,-1.46820069571553e-08,0.0011833410273675
0.3,-3.3,-4.453,5.01500000000001,79,-2.39999999999962e-05,5.30000000000808e-05,0.076609,-0.049483,-0.082081,0.029512,0.00185094020295019,0.000896576172835901,0.076696144272462,-0.0490815730955289,-0.0815814952418353,0.0291348317939448,1.24778737351673e-07,1.65747903665047e-08,-1.57821877826534e-08,0.0011848172495976
0.304,-3.29,-4.414,4.98500000000001,79,-1.50000000000011e-05,4.8000000000048e-05,0.076621,-0.049443,-0.081948,0.029442,0.0019041841414069,0.0010464026591852,0.077061312199991,-0.0488809557740209,-0.0823673712670608,0.0319865864153189,1.23551892269799e-07,1.73362470917276e-08,-1.68586611946934e-08,0.0011843810387689
0.308,-3.315,-4.38,4.93600000000001,79,9.99999999999612e-06,5.10000000000232e-05,0.076619,-0.049368,-0.081999,0.029504,0.0019526281805341,0.0012078215407309,0.077429440772813,-0.0483988236897699,-0.0828963584828348,0.0347867069534397,1.18245211755036e-07,2.280939411848e-08,-1.85871083108732e-08,0.0011842609714667
0.312,-3.31,-4.358,4.893,79,-1.000000000001e-06,6.20000000000065e-05,0.076606,-0.049383,-0.081984,0.029479,0.0019960505664441,0.001380860532794,0.077799957692121,-0.0476368380511919,-0.0831773573728728,0.037518501457589,1.10717591345197e-07,2.2361493218019e-08,-1.92188701341461e-08,0.001186600517731
0.316,-3.269,-4.341,4.84999999999999,79,8.99999999999512e-06,5.70000000000848e-05,0.076635,-0.049404,-0.082021,0.029493,0.0020342813355156,0.0015654899210604,0.078172330689348,-0.0465990414261949,-0.0832219532265539,0.0401663656969161,1.03011499704441e-07,1.66958398533083e-08,-1.88596233266776e-08,0.0011908484778637
0.32,-3.25,-4.37,4.81700000000001,77,3.29999999999914e-05,4.70000000000192e-05,0.076689,-0.049403,-0.081987,0.029516,0.0020672076118991,0.0017616222851823,0.078546073261969,-0.0452917178134199,-0.0830441784711356,0.0427159435544922,9.78668795014445e-08,1.27897966254697e-08,-1.91606826812765e-08,0.0011941037962603
0.326,-3.195,-4.388,4.77200000000002,77,6.39999999999946e-05,4.30000000000152e-05,0.076896,-0.04886,-0.081972,0.029548,0.00210654220671019,0.0020770565045492,0.079108298902889,-0.0428441640985411,-0.0823965370766812,0.0463280498724233,8.97541496521978e-08,5.70566077787492e-09,-1.9871946339028e-08,0.001195369884097
0.33,-3.176,-4.378,4.732,79,3.49999999999934e-05,4.90000000000768e-05,0.076939,-0.047981,-0.081883,0.02944,0.0021260754317865,0.0023011887353785,0.079483616819568,-0.0409036218998865,-0.0817377178481888,0.0485784375517345,8.26161428044813e-08,-1.69715317664456e-09,-1.99736579423473e-08,0.0011950555530772
