timestamp,rx,ry,rz,tof,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,x,y,z,roll,pitch,yaw,tx,ty,tz,ft
0.012,0,0,4,78,0,0,0.08,0,0,0,0,0,0.08,0,0,0,0,-0,-0,0
0.016,0,0.000999999999999446,4.00299999999999,78,4.90000000000004e-05,-5.00000000003276e-06,0.080009,1.09999999999971e-05,-3.59999999999805e-05,2.59999999999982e-05,3.44186590969797e-06,-1.83615796490316e-06,0.080006872715665,-0.000207032046645801,-0.000203662489623502,0.000144369775790104,0,-0,-0,0
0.02,-0.00200000000000022,0.000999999999999446,4.006,78,3.70000000000006e-05,-1.2000000000012e-05,0.080004,-1.00000000000031e-05,-2.99999999999745e-05,5.19999999999965e-05,6.77177412509999e-06,-3.41384579500073e-06,0.080013680749785,-0.000406642163864795,-0.000389872341170799,0.000309314442150502,0,-0,-0,0
0.024,-0.00200000000000022,0.000999999999999446,4.00399999999999,81,1.19999999999999e-05,5.00000000003276e-06,0.07999,5.00000000000014e-05,-4.79999999999925e-05,-3.60000000000082e-05,9.91985829600084e-06,-4.69007991360168e-06,0.08002029507003,-0.000594888399905499,-0.00055399214587501,0.000493786236341803,0,-0,-0,0
0.03,-0.00300000000000011,0,4.001,81,4.70000000000002e-05,0,0.080001,-3.000000000003e-06,1.000000000001e-05,2.39999999999962e-05,1.41456738860929e-05,-5.94912139620027e-06,0.080029551565116,-0.000847003127171002,-0.000748561351999799,0.000803799050900701,0,-0,-0,0
0.034,-0.00300000000000011,0,3.99699999999999,81,3.50000000000003e-05,-9.99999999995449e-06,0.07999,-0.000106000000000002,-1.09999999999832e-05,0.000393000000000004,1.65279561479964e-05,-6.29581482550212e-06,0.080035069068117,-0.000988829285508801,-0.000837174469622198,0.00102977619958691,0,-0,-0,0
0.038,-0.0110000000000001,0.0190000000000001,4.023,79,5.29999999999992e-05,9.00000000003676e-06,0.079986,-0.000371000000000003,4.10000000000132e-05,0.00115599999999999,1.84804609928008e-05,-6.20819652180291e-06,0.080039891369088,-0.0011047875126331,-0.000887751036485709,0.0012683113898395,0,-0,-0,0
0.042,-0.0310000000000001,0.0359999999999996,4.06899999999999,79,6.19999999999996e-05,-9.00000000003676e-06,0.080009,-0.000808000000000003,4.70000000000192e-05,0.00228399999999998,1.99352606929937e-05,-5.65671715400257e-06,0.08004386973119,-0.001190786838597,-0.000896146731127812,0.00151645523738361,0,-0,-0,0
0.046,-0.0740000000000003,0.0449999999999999,4.143,79,9.20000000000001e-05,2.00000000005751e-06,0.08,-0.00127500000000001,0.000142000000000003,0.00382099999999999,2.08275196905e-05,-4.61718350290227e-06,0.080046857213336,-0.001242888899327,-0.000858560882623705,0.0017708457584824,0,-0,-0,0
0.05,-0.125,0.0389999999999997,4.25999999999999,80,0.000116,6.99999999997925e-06,0.080013,-0.002004,0.000255000000000005,0.005716,2.10975888741e-05,-3.07148861550255e-06,0.080048710754934,-0.0012573838144349,-0.000771627939090705,0.0020277269067916,0,-0,-0,0
0.056,-0.18,0.0589999999999993,4.40299999999999,80,0.000131000000000001,-9.99999999995449e-06,0.080103,-0.003249,0.000296000000000018,0.00877799999999998,2.02219328795938e-05,2.18703382300067e-07,0.080049067487238,-0.0012012720613919,-0.000542661212343504,0.0024086058395698,0,-0,-0,0
0.06,-0.247,0.0729999999999986,4.553,79,8.79999999999995e-05,1.49999999999872e-05,0.080059,-0.003639,0.000437000000000021,0.010094,1.87211392378012e-05,3.06241966569962e-06,0.080047506540815,-0.0011077294465002,-0.000321322860497603,0.0026529545414537,0,-0,-0,0
0.064,-0.408,0.115,4.61099999999999,79,6.89999999999996e-05,2.10000000000488e-05,0.080064,-0.003893,0.00045400000000001,0.011066,1.64486713998963e-05,6.41756584489686e-06,0.080044376672159,-0.0009665391422609,-4.36077133937063e-05,0.002883995962345,0,-0,-0,0
